trial_id,neurons_encoder,latent_dim,neurons_decoder
570,"[592, 296, 148]",61,"[148, 296, 592, 1184, 2368]"
571,"[336, 168, 84]",16,[84]
572,"[592, 296, 148]",61,[148]
573,"[336, 168, 84]",16,[84]
574,"[416, 208, 104]",20,[104]
575,"[336, 168, 84]",16,[84]
576,"[944, 472, 236]",111,[236]
577,"[944, 472]",222,"[472, 944]"
578,"[416, 208, 104]",20,[104]
579,"[384, 192, 96]",19,"[96, 192]"
580,"[384, 192, 96]",19,[96]
581,"[384, 192]",38,"[192, 384]"
582,"[816, 408]",177,"[408, 816]"
583,"[720, 360]",136,"[360, 720]"
584,"[368, 184, 92]",18,"[92, 184, 368]"
585,"[672, 336, 168]",33,[168]
586,"[352, 176, 88]",17,[88]
587,[368],137,[368]
588,[352],134,[352]
589,"[448, 224, 112]",22,[112]
590,"[400, 200, 100]",20,[100]
591,[400],144,[400]
592,[400],144,[400]
593,"[400, 200, 100]",20,[100]
594,"[784, 392, 196]",71,[196]
595,"[400, 200, 100]",20,[100]
596,"[656, 328, 164]",64,"[164, 328, 656, 1312]"
597,"[432, 216, 108]",21,[108]
598,"[432, 216, 108]",21,"[108, 216, 432, 864]"
599,"[432, 216, 108]",21,"[108, 216, 432]"
600,"[432, 216, 108]",21,"[108, 216, 432]"
601,"[432, 216, 108, 54]",10,"[54, 108, 216]"
602,"[368, 184, 92]",18,"[92, 184, 368]"
603,"[368, 184, 92]",18,"[92, 184, 368]"
604,"[368, 184, 92]",18,[92]
605,"[624, 312, 156, 78, 39]",7,"[39, 78, 156]"
606,"[384, 192, 96, 48]",9,"[48, 96, 192, 384]"
607,"[368, 184, 92, 46]",9,[46]
608,"[624, 312, 156, 78, 39]",7,[39]
609,"[384, 192, 96, 48]",9,[48]
610,"[464, 232, 116, 58]",11,[58]
611,"[496, 248, 124, 62]",12,[62]
612,"[976, 488]",321,[488]
613,"[832, 416, 208, 104]",20,"[104, 208, 416, 832]"
614,"[384, 192]",70,[192]
615,"[752, 376]",203,[376]
616,"[416, 208, 104]",20,[104]
