number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
312,-0.10506534493619113,2025-05-07 08:16:18.037613,2025-05-07 08:16:22.325572,0 days 00:00:04.287959,0.01822315703835453,112,0.2,36,180,1.1480905190715678e-06,80,0.005157180739817195,5,2,sgd,"{'neurons_per_layer_encoder': [36, 72], 'neurons_per_layer_decoder': [72, 36, 18, 9, 8]}",36,,"[72, 36, 18, 9, 8]","[36, 72]",[-0.10506534493619113],0.6006416627490836,COMPLETE
313,-0.0837667608021817,2025-05-07 08:16:20.200683,2025-05-07 08:16:25.447648,0 days 00:00:05.246965,0.018330816212373622,112,0.2,4,180,1.1861501756001391e-06,9,0.005213514163595057,5,2,sgd,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8, 8, 8]}",4,,"[8, 8, 8, 8, 8]","[4, 8]",[-0.0837667608021817],0.5737339849754935,COMPLETE
314,-0.853898568782401,2025-05-07 08:16:22.164002,2025-05-07 08:16:23.331454,0 days 00:00:01.167452,0.018544621086699513,112,0.2,4,180,2.9615914255911196e-06,9,0.005621970257913934,3,2,sgd,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.853898568782401],0.6199416680038663,COMPLETE
315,0.04919859151828443,2025-05-07 08:16:22.333034,2025-05-07 08:16:24.804214,0 days 00:00:02.471180,0.018275452009800186,112,0.2,4,180,2.9949299230240914e-06,8,0.006178639394132994,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.04919859151828443],0.4383676044003692,COMPLETE
316,-0.7078212072060437,2025-05-07 08:16:22.739734,2025-05-07 08:16:25.153733,0 days 00:00:02.413999,0.017932273176054232,112,0.2,4,180,8.842248646566564e-06,9,0.005513289762627035,5,2,adadelta,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8, 8, 8]}",4,,"[8, 8, 8, 8, 8]","[4, 8]",[-0.7078212072060437],0.5273469682386063,COMPLETE
317,-0.8255908822104117,2025-05-07 08:16:22.812862,2025-05-07 08:16:24.781606,0 days 00:00:01.968744,0.015854466559846524,112,0.2,4,180,1.2505599133229475e-06,15,0.006342448240641339,3,2,adadelta,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.8255908822104117],0.4555883379493877,COMPLETE
318,0.055904903742684864,2025-05-07 08:16:23.338718,2025-05-07 08:16:28.354972,0 days 00:00:05.016254,0.027527555096759776,112,0.2,4,180,1.2271591273471342e-06,15,0.006001361199744895,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.055904903742684864],0.30328207603566654,COMPLETE
319,-0.01657857833966747,2025-05-07 08:16:24.789063,2025-05-07 08:16:28.278155,0 days 00:00:03.489092,0.016860425882916974,112,0.2,12,180,1.0011621783519516e-06,32,0.005180115608622399,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.01657857833966747],0.0061306139175108364,COMPLETE
320,0.0337911217035437,2025-05-07 08:16:24.816965,2025-05-07 08:16:28.395710,0 days 00:00:03.578745,0.016991138876107693,96,0.2,12,180,1.0042539291497098e-06,33,0.0051715528015796345,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.0337911217035437],0.14043042993768035,COMPLETE
321,0.022292302616931048,2025-05-07 08:16:25.162037,2025-05-07 08:16:28.153402,0 days 00:00:02.991365,0.016776910153601995,104,0.2,12,200,1.632919694539789e-06,33,0.007062719150740843,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.022292302616931048],0.08859154911203777,COMPLETE
322,-0.004686267474510508,2025-05-07 08:16:25.457006,2025-05-07 08:16:28.912199,0 days 00:00:03.455193,0.028339487241821046,104,0.2,12,140,1.6197935514146639e-06,32,0.007465340439308197,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.004686267474510508],0.03185980876311436,COMPLETE
323,0.23698301505933828,2025-05-07 08:16:28.160827,2025-05-07 08:16:33.403228,0 days 00:00:05.242401,0.028036758635498784,96,0.2,12,140,1.0122007582833546e-06,33,0.004852919391355581,4,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8, 8]}",12,,"[24, 12, 8, 8]","[12, 24]",[0.23698301505933828],0.16893467948675242,COMPLETE
324,0.25765190990979603,2025-05-07 08:16:28.287143,2025-05-07 08:16:32.473574,0 days 00:00:04.186431,0.02796375216859996,104,0.2,20,140,1.3354999893529517e-06,45,0.004667954139711045,4,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10, 8]}",20,,"[40, 20, 10, 8]","[20, 40]",[0.25765190990979603],0.2097009844609417,COMPLETE
325,0.030014123994182573,2025-05-07 08:16:28.364328,2025-05-07 08:16:32.161932,0 days 00:00:03.797604,0.028716325813952125,96,0.2,20,140,1.0001309769313463e-06,45,0.004513916074798092,4,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10, 8]}",20,,"[40, 20, 10, 8]","[20, 40]",[0.030014123994182573],0.09710592004758442,COMPLETE
326,-0.11958977840234031,2025-05-07 08:16:28.411350,2025-05-07 08:16:33.723751,0 days 00:00:05.312401,0.028806302368505156,104,0.2,20,140,0.0005739414449404765,45,0.003822867159759527,4,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10, 8]}",20,,"[40, 20, 10, 8]","[20, 40]",[-0.11958977840234031],0.4109858793983048,COMPLETE
327,0.08776393746188726,2025-05-07 08:16:28.920258,2025-05-07 08:16:31.993221,0 days 00:00:03.072963,0.019429851937544006,104,0.2,20,160,1.3604996195566683e-06,45,0.003842980345880052,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.08776393746188726],0.02324183788128848,COMPLETE
328,-0.09375306303909059,2025-05-07 08:16:32.000800,2025-05-07 08:16:37.561843,0 days 00:00:05.561043,0.019807891700542948,96,0.2,20,160,0.000770379361040144,47,0.004555869943497099,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.09375306303909059],-0.1901704565947283,COMPLETE
329,-0.003107287234078049,2025-05-07 08:16:32.169929,2025-05-07 08:16:34.992131,0 days 00:00:02.822202,0.09352240115275882,104,0.2,20,160,1.3744593197616042e-06,46,0.003956407023146098,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.003107287234078049],0.006853500632136596,COMPLETE
330,-0.005697675616439968,2025-05-07 08:16:32.481596,2025-05-07 08:16:36.681958,0 days 00:00:04.200362,0.0306179815282119,104,0.2,12,140,1.1760920655532025e-06,27,0.004870095291310844,4,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8, 8]}",12,,"[24, 12, 8, 8]","[12, 24]",[-0.005697675616439968],0.3810786940399766,COMPLETE
331,0.06276448192668638,2025-05-07 08:16:33.411512,2025-05-07 08:16:38.640600,0 days 00:00:05.229088,0.030697883652277526,104,0.2,16,140,1.1427138458203224e-06,42,0.0018440012877418415,4,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8, 8]}",16,,"[32, 16, 8, 8]","[16, 32]",[0.06276448192668638],0.37367379681990054,COMPLETE
332,0.003801695393462645,2025-05-07 08:16:33.732221,2025-05-07 08:16:36.633942,0 days 00:00:02.901721,0.09525120529670457,104,0.2,8,140,1.1779418497186186e-06,26,0.004453171038169231,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.003801695393462645],0.32418368480504245,COMPLETE
333,0.1667130651132137,2025-05-07 08:16:35.000099,2025-05-07 08:16:40.586035,0 days 00:00:05.585936,0.031668192867257305,104,0.2,8,140,1.1546899659575772e-06,26,0.004830081314820196,5,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8, 8, 8]}",8,,"[16, 8, 8, 8, 8]","[8, 16]",[0.1667130651132137],0.37559352130835993,COMPLETE
334,0.10616563395168999,2025-05-07 08:16:36.641574,2025-05-07 08:16:41.575776,0 days 00:00:04.934202,0.031408908770147834,104,0.2,16,160,1.2119130004628094e-06,42,0.004176702778569403,4,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8, 8]}",16,,"[32, 16, 8, 8]","[16, 32]",[0.10616563395168999],0.1328853693138471,COMPLETE
335,0.21509173781777458,2025-05-07 08:16:36.693629,2025-05-07 08:16:42.593786,0 days 00:00:05.900157,0.03085647819079644,104,0.2,8,160,1.3965854127337638e-06,21,0.004194136639628618,5,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8, 8, 8]}",8,,"[16, 8, 8, 8, 8]","[8, 16]",[0.21509173781777458],0.4931764849711279,COMPLETE
336,0.14194893059140856,2025-05-07 08:16:37.570503,2025-05-07 08:16:42.353495,0 days 00:00:04.782992,0.031419180392339645,104,0.2,8,160,5.230354588974452e-06,31,0.0035920424478644566,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.14194893059140856],0.2828830125506606,COMPLETE
337,0.10872838358036618,2025-05-07 08:16:38.649399,2025-05-07 08:16:42.812736,0 days 00:00:04.163337,0.026829767575694784,104,0.2,8,160,1.3265211123439505e-06,31,0.003921831332536115,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.10872838358036618],0.28234277744845665,COMPLETE
338,-0.2090145365909204,2025-05-07 08:16:40.594564,2025-05-07 08:16:43.328143,0 days 00:00:02.733579,0.027299666480848705,112,0.2,32,160,1.3471296202782612e-06,100,0.003643078233352271,3,2,adam,"{'neurons_per_layer_encoder': [32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",32,,"[64, 32, 16]","[32, 64]",[-0.2090145365909204],-0.2594329471584145,COMPLETE
339,-0.0014956544118338577,2025-05-07 08:16:41.584149,2025-05-07 08:16:45.417533,0 days 00:00:03.833384,0.02708413606336193,112,0.2,4,80,1.1151198022173141e-05,10,0.0037504175975044537,5,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8, 8, 8]}",4,,"[8, 8, 8, 8, 8]","[4, 8]",[-0.0014956544118338577],0.42892672667630033,COMPLETE
340,0.0844181129953282,2025-05-07 08:16:42.361932,2025-05-07 08:16:45.655376,0 days 00:00:03.293444,0.03389931130858644,112,0.2,32,160,1.3813881560673366e-06,105,0.003087690176174697,3,2,adam,"{'neurons_per_layer_encoder': [32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",32,,"[64, 32, 16]","[32, 64]",[0.0844181129953282],-0.10323260102412536,COMPLETE
341,0.08515908319645837,2025-05-07 08:16:42.602531,2025-05-07 08:16:45.496767,0 days 00:00:02.894236,0.03401011584780926,112,0.2,32,200,1.4072485598911264e-06,71,0.002965099100340302,3,2,adam,"{'neurons_per_layer_encoder': [32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",32,,"[64, 32, 16]","[32, 64]",[0.08515908319645837],0.07333058320280812,COMPLETE
342,0.059672625712722804,2025-05-07 08:16:42.820904,2025-05-07 08:16:45.950613,0 days 00:00:03.129709,0.020626308539205034,112,0.2,28,200,1.6427090295042806e-06,63,0.0028830999494619514,3,2,adam,"{'neurons_per_layer_encoder': [28, 56], 'neurons_per_layer_decoder': [56, 28, 14]}",28,,"[56, 28, 14]","[28, 56]",[0.059672625712722804],0.05815176116763899,COMPLETE
343,0.001018779713042095,2025-05-07 08:16:43.335784,2025-05-07 08:16:47.402420,0 days 00:00:04.066636,0.03385925937550304,88,0.2,4,200,1.608899385524259e-06,15,0.002885136242385836,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.001018779713042095],0.29220709873323225,COMPLETE
344,-0.0679391864129264,2025-05-07 08:16:45.426333,2025-05-07 08:16:48.500591,0 days 00:00:03.074258,0.02141092130680315,96,0.2,28,200,1.6326829131989094e-06,62,0.0028856718184607217,3,2,adam,"{'neurons_per_layer_encoder': [28, 56], 'neurons_per_layer_decoder': [56, 28, 14]}",28,,"[56, 28, 14]","[28, 56]",[-0.0679391864129264],-0.277676057679137,COMPLETE
345,0.2558707251994746,2025-05-07 08:16:45.505671,2025-05-07 08:16:50.580673,0 days 00:00:05.075002,0.024371603854071326,96,0.2,12,160,1.6286638965718576e-06,34,0.0028548383573237094,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.2558707251994746],0.2991994249018922,COMPLETE
346,-0.09078838131760048,2025-05-07 08:16:45.663203,2025-05-07 08:16:48.500810,0 days 00:00:02.837607,0.015460401664379283,96,0.2,216,180,2.669054972228601e-05,441,0.0059906436622957394,3,2,adam,"{'neurons_per_layer_encoder': [216, 432], 'neurons_per_layer_decoder': [432, 216, 108]}",216,,"[432, 216, 108]","[216, 432]",[-0.09078838131760048],0.46059597526762197,COMPLETE
347,-0.0833753115815905,2025-05-07 08:16:45.958491,2025-05-07 08:16:48.768805,0 days 00:00:02.810314,0.024377187834105224,96,0.2,16,180,1.1284732249519013e-06,38,0.006040997995496545,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[-0.0833753115815905],-0.017300700318464302,COMPLETE
348,0.08843709268669142,2025-05-07 08:16:47.410957,2025-05-07 08:16:50.748725,0 days 00:00:03.337768,0.01893691701400497,96,0.2,12,180,1.1036258015463485e-06,38,0.005976202190765215,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.08843709268669142],0.11912024140096705,COMPLETE
349,0.2565587721620711,2025-05-07 08:16:48.509950,2025-05-07 08:16:54.648286,0 days 00:00:06.138336,0.024066905813295167,104,0.2,256,160,1.1166428395385244e-06,521,0.0003097423777296818,3,2,sgd,"{'neurons_per_layer_encoder': [256, 512], 'neurons_per_layer_decoder': [512, 256, 128]}",256,,"[512, 256, 128]","[256, 512]",[0.2565587721620711],0.7225177166689608,COMPLETE
350,-0.6292301846036747,2025-05-07 08:16:48.510227,2025-05-07 08:16:49.683467,0 days 00:00:01.173240,0.024061884353035308,104,0.2,12,160,1.1254965769380739e-06,38,0.00029631154441214677,3,2,sgd,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.6292301846036747],0.42794531829223165,COMPLETE
351,0.2847470773330393,2025-05-07 08:16:48.775965,2025-05-07 08:16:53.158924,0 days 00:00:04.382959,0.10491562940286325,104,0.2,12,160,1.1758648702607575e-06,34,0.003393171087969428,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.2847470773330393],0.275581792162174,COMPLETE
352,0.14827966091496847,2025-05-07 08:16:49.691306,2025-05-07 08:16:55.049461,0 days 00:00:05.358155,0.019132988714585318,104,0.2,12,160,1.004650060868677e-06,34,0.00230544931722052,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.14827966091496847],0.25592896149377725,COMPLETE
353,0.1407753767817912,2025-05-07 08:16:50.590261,2025-05-07 08:16:56.271276,0 days 00:00:05.681015,0.025768607582347197,112,0.2,4,160,1.7255346142625644e-06,12,0.002553852992319747,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.1407753767817912],0.4697794277326421,COMPLETE
354,0.016517354523678307,2025-05-07 08:16:50.757811,2025-05-07 08:16:55.215097,0 days 00:00:04.457286,0.024985982223456497,104,0.2,4,160,1.7531008525758885e-06,15,0.00223268055745587,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.016517354523678307],0.36329965329905367,COMPLETE
355,0.1185666018432695,2025-05-07 08:16:53.167249,2025-05-07 08:16:58.638635,0 days 00:00:05.471386,0.10987429880848555,104,0.2,4,160,1.2706073816211444e-06,11,0.0032918263798953243,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.1185666018432695],0.313105194105081,COMPLETE
356,-0.005232759268977816,2025-05-07 08:16:54.656894,2025-05-07 08:17:00.141969,0 days 00:00:05.485075,0.10588668920401581,104,0.4,4,160,1.3264991070882542e-06,11,0.002146376454635796,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.005232759268977816],0.46787834281100477,COMPLETE
357,0.17957802834400327,2025-05-07 08:16:55.057712,2025-05-07 08:17:00.541508,0 days 00:00:05.483796,0.09929875655157233,112,0.2,4,160,3.4390735252432046e-05,15,0.0033422842644410936,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.17957802834400327],0.4078439765803994,COMPLETE
358,-0.3313855716427583,2025-05-07 08:16:55.223003,2025-05-07 08:16:57.252958,0 days 00:00:02.029955,0.022013152567667865,112,0.2,4,160,1.2698363971666657e-06,12,0.003369706405826825,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.3313855716427583],0.3613041952666589,COMPLETE
359,-0.6573726820967469,2025-05-07 08:16:56.280571,2025-05-07 08:16:58.283018,0 days 00:00:02.002447,0.09249184671091921,112,0.4,16,160,1.2948379521333468e-06,37,0.003430217000617583,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[-0.6573726820967469],0.2379896030026697,COMPLETE
360,0.16419966107247885,2025-05-07 08:16:57.260542,2025-05-07 08:17:01.895776,0 days 00:00:04.635234,0.10461524818509554,104,0.2,16,160,1.3224168370653111e-06,36,0.003486651806072209,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.16419966107247885],0.09515940011618335,COMPLETE
361,0.23028067672474528,2025-05-07 08:16:58.290654,2025-05-07 08:17:01.721252,0 days 00:00:03.430598,0.11311678912119912,104,0.2,20,160,1.451610111908264e-06,47,0.003283488118535578,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.23028067672474528],0.1873327664207271,COMPLETE
362,-0.6987808480717848,2025-05-07 08:16:58.646883,2025-05-07 08:17:00.573946,0 days 00:00:01.927063,0.11620781926807751,104,0.2,20,160,1.4764461036759334e-06,47,0.001988875900913439,3,2,adadelta,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.6987808480717848],0.5033748512273487,COMPLETE
363,-0.8631116068346922,2025-05-07 08:17:00.150642,2025-05-07 08:17:02.109822,0 days 00:00:01.959180,0.11669629994221598,104,0.2,20,160,3.388748030057928e-05,45,0.000708304159338501,3,2,adadelta,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.8631116068346922],0.5544739273095834,COMPLETE
364,0.07642752578262024,2025-05-07 08:17:00.549807,2025-05-07 08:17:03.203376,0 days 00:00:02.653569,0.08781843528116154,104,0.2,96,160,6.371522112889871e-06,201,0.004104437257301458,3,2,adam,"{'neurons_per_layer_encoder': [96, 192], 'neurons_per_layer_decoder': [192, 96, 48]}",96,,"[192, 96, 48]","[96, 192]",[0.07642752578262024],-0.1810823190002932,COMPLETE
365,0.21519511631115185,2025-05-07 08:17:00.585623,2025-05-07 08:17:04.333392,0 days 00:00:03.747769,0.08801245193687046,104,0.2,16,160,1.4721295276083483e-06,39,0.004168349804962728,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.21519511631115185],0.14518719531405724,COMPLETE
366,0.10622240664132854,2025-05-07 08:17:01.730039,2025-05-07 08:17:04.862344,0 days 00:00:03.132305,0.08628838202968084,120,0.2,16,160,1.1396493285367255e-06,39,0.00407692562982834,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.10622240664132854],0.17972172994973298,COMPLETE
367,0.2125470246866895,2025-05-07 08:17:01.904438,2025-05-07 08:17:05.559652,0 days 00:00:03.655214,0.08619354841300342,112,0.2,12,160,1.0169659752409378e-06,27,0.003992410393315528,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.2125470246866895],0.3087831998726364,COMPLETE
368,0.12839883179675704,2025-05-07 08:17:02.118303,2025-05-07 08:17:07.664226,0 days 00:00:05.545923,0.10100244763768129,112,0.2,8,160,1.0065310958585073e-06,31,0.004172817850960447,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.12839883179675704],0.15905299445844426,COMPLETE
369,0.07468320952783669,2025-05-07 08:17:03.211792,2025-05-07 08:17:06.465829,0 days 00:00:03.254037,0.12631619746789927,112,0.2,12,160,1.0135520070562786e-06,35,0.0026867444519380274,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.07468320952783669],0.2874812560141863,COMPLETE
370,-0.9174361778206839,2025-05-07 08:17:04.341857,2025-05-07 08:17:06.322428,0 days 00:00:01.980571,0.029265707294808964,112,0.2,8,160,1.121014149743019e-06,31,4.1694460913657756e-05,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[-0.9174361778206839],0.5753552416364903,COMPLETE
