trial_id,neurons_encoder,latent_dim,neurons_decoder
518,"[224, 448, 896, 1792]",1816,"[1792, 896, 448]"
519,[220],532,"[220, 110, 55]"
520,[228],476,"[228, 114, 57]"
521,[204],372,"[204, 102, 51]"
522,[204],356,"[204, 102, 51]"
523,"[228, 456, 912, 1824]",1848,"[1824, 912, 456]"
524,[228],476,"[228, 114, 57]"
525,[228],476,"[228, 114, 57, 28]"
526,"[240, 480, 960, 1920]",1944,"[1920, 960, 480]"
527,[236],420,"[236, 118, 59]"
528,[236],404,"[236, 118, 59]"
529,[236],420,"[236, 118, 59]"
530,"[236, 472, 944, 1888, 3776]",3800,"[3776, 1888, 944]"
531,[240],296,"[240, 120, 60]"
532,[236],404,"[236, 118, 59]"
533,[236],276,"[236, 118, 59]"
534,[232],448,"[232, 116, 58]"
535,[232],400,"[232, 116, 58]"
536,[240],408,"[240, 120, 60]"
537,[232],416,"[232, 116, 58]"
538,[232],416,"[232, 116, 58]"
539,[212],412,"[212, 106, 53]"
540,[212],396,"[212, 106, 53]"
541,[216],400,"[216, 108, 54]"
542,[216],384,"[216, 108, 54]"
543,[220],388,"[220, 110, 55]"
544,[220],404,"[220, 110, 55]"
545,[224],392,"[224, 112, 56]"
546,[224],408,"[224, 112, 56]"
547,[224],392,"[224, 112, 56]"
548,[228],476,"[228, 114, 57]"
549,[240],424,"[240, 120, 60]"
550,[244],428,"[244, 122, 61]"
551,[244],428,"[244, 122, 61]"
552,"[244, 488, 976, 1952, 3904]",3928,"[3904, 1952, 976]"
553,[244],428,"[244, 122, 61]"
554,[252],468,"[252, 126, 63]"
555,[252],452,"[252, 126, 63]"
556,[252],452,"[252, 126, 63]"
557,[228],412,"[228, 114, 57]"
558,[228],412,"[228, 114, 57]"
559,[228],412,"[228, 114, 57]"
560,[32],51,"[32, 16, 8]"
561,[220],404,"[220, 110, 55]"
562,[220],404,"[220, 110, 55]"
563,[200],368,"[200, 100, 50]"
564,[208],376,"[208, 104, 52]"
