Nb,Cr,V,W,Zr,PROP LT (K),PROP ST (K),PROP 500C CTE (1/K),PROP 1000C CTE (1/K),PROP 1500C CTE (1/K),EQ 1273K THCD (W/mK),EQ 1273K Density (g/cc),EQ 1273K MAX BCC,EQ 1273K SUM BCC,EQ 1523K THCD (W/mK),EQ 1523K Density (g/cc),EQ 1523K MAX BCC,EQ 1523K SUM BCC,EQ 1773K MAX BCC,EQ 1773K SUM BCC,EQ 2023K MAX BCC,EQ 2023K SUM BCC,EQ 2273K MAX BCC,EQ 2273K SUM BCC,EQ 2523K MAX BCC,EQ 2523K SUM BCC,EQ 2773K MAX BCC,EQ 2773K SUM BCC,EQ 3023K MAX BCC,EQ 3023K SUM BCC,EQ 2/3*ST THCD (W/mK),EQ 2/3*ST Density (g/cc),Pugh_Ratio_PRIOR,YS 1000C PRIOR,YS 1500C PRIOR,SCHEIL ST,SCHEIL LT,Kou Criteria,SCHEIL BCC_B2,SCHEIL BCC_B2#2,SCHEIL MAX BCC,1500 Min Creep CB [1/s]
0.25,0.45,0.05,0.2,0.05,2434.546041,1878.782776,8.28e-06,8.55e-06,9.23e-06,24.89372666,11.17066113,0.332952378,0.418195645,23.27875978,11.03459323,0.360298459,0.440751521,0.474113873,0.528722557,0.400993544,0.400993544,0.183472685,0.183472685,0.0,0.0,0.0,0.0,0.0,0.0,24.97054332,11.17889778,2.003115265,1814.798164,1300.578082,2431.449336,1681.748086,281.3559882,0.649711465,0.0,0.649711465,2.18e-13
0.15,0.0,0.1,0.4,0.35,2708.733789,1840.007187,7.83e-06,8.17e-06,8.07e-06,16.02779276,12.42860311,0.418838043,0.666834945,15.55869191,11.876278,0.489450168,0.770880442,0.584139647,0.906948927,0.528509883,0.528509883,0.423657429,0.423657429,0.232354049,0.232354049,0.0,0.0,0.0,0.0,16.18775382,12.52517629,2.573643411,1585.888977,1178.890188,2708.823788,1533.740038,644.6929066,0.630766434,0.358938701,0.630766434,9.66e-12
0.15,0.0,0.15,0.05,0.65,1854.754584,1694.12041,7.97e-06,8.59e-06,1.51e-05,7.912019537,7.0881433,0.774522249,1.0,6.464821645,7.035361716,0.798683702,1.0,0.335056828,0.406953417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083939378,7.116768297,3.011148272,245.9982513,128.9087537,1854.844582,1530.015832,337.6421536,0.185140853,0.802272645,0.802272645,7.52e-12
0.15,0.0,0.15,0.1,0.6,2037.693254,1720.437735,7.83e-06,8.44e-06,1.39e-05,11.8905582,7.599609287,0.677484847,1.0,9.347802306,7.543471105,0.693450111,1.0,0.325561445,0.520884469,0.010364132,0.010364132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54799058,7.62649658,2.945355191,439.8759738,259.834125,2037.783253,1530.368878,367.8817228,0.282906029,0.702685238,0.702685238,9.04e-12
0.15,0.0,0.15,0.15,0.55,2178.089704,1740.457108,7.7e-06,8.29e-06,1.24e-05,15.66978531,8.130671714,0.60160427,1.0,12.21421033,8.071288664,0.612592601,1.0,0.35442096,0.659085201,0.115679003,0.115679003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.50716003,8.15618586,2.88210075,660.1234773,421.0175007,2178.179699,1530.032199,394.0037024,0.363095622,0.632477817,0.632477817,9.91e-12
0.15,0.0,0.15,0.2,0.5,2298.457347,1756.995632,7.56e-06,8.14e-06,1.07e-05,18.97994548,8.681937544,0.535279379,1.0,14.87698067,8.619436874,0.542609751,1.0,0.40956095,0.811913064,0.21363501,0.21363501,0.024979206,0.024979206,0.0,0.0,0.0,0.0,0.0,0.0,20.79670714,8.706216348,2.821240799,893.4352039,600.9397965,2298.547345,1531.43172,418.5677535,0.429478212,0.553327223,0.553327223,1.04e-11
0.15,0.0,0.15,0.25,0.45,2408.556492,1771.088832,7.57e-06,8.03e-06,8.83e-06,20.69808455,9.342269289,0.50545329,0.97047496,17.23000607,9.188980671,0.521372091,1.0,0.512924515,0.975163682,0.30710898,0.30710898,0.135745691,0.135745691,0.0,0.0,0.0,0.0,0.0,0.0,20.99080603,9.481273342,2.762641899,1127.76571,788.3931729,2408.646488,1530.116488,438.8154895,0.497810037,0.496948276,0.497810037,1.07e-11
0.15,0.0,0.15,0.3,0.4,2513.462561,1783.297496,7.67e-06,8.08e-06,8.4e-06,19.17953138,10.30568441,0.491479723,0.864425187,18.53213934,9.852468612,0.566641022,0.977855767,0.58210867,1.0,0.3975503,0.3975503,0.243786419,0.243786419,0.0,0.0,0.0,0.0,0.0,0.0,19.43983363,10.45366488,2.706180344,1351.236124,972.0938504,2513.552558,1531.703808,458.1446729,0.557993195,0.426745597,0.557993195,1.06e-11
0.15,0.0,0.15,0.35,0.35,2615.972615,1793.990511,7.77e-06,8.14e-06,8.21e-06,17.61146603,11.35730154,0.482155617,0.76625418,17.03688802,10.8319506,0.559123906,0.880246264,0.642853554,1.0,0.485778286,0.485778286,0.350185404,0.350185404,0.119855083,0.119855083,0.0,0.0,0.0,0.0,17.8461185,11.51483931,2.651741294,1551.35791,1140.219312,2616.062611,1531.170111,473.9985435,0.619560968,0.36809,0.619560968,1.04e-11
0.15,0.0,0.15,0.4,0.3,2717.605475,1803.038994,7.89e-06,8.2e-06,8.13e-06,15.94812746,12.51476357,0.476115903,0.673700496,15.44152639,11.90528564,0.554730246,0.788175603,0.655216343,0.930210667,0.572293719,0.572293719,0.45570223,0.45570223,0.251729424,0.251729424,0.0,0.0,0.0,0.0,16.16157177,12.68368107,2.599217986,1714.346237,1279.911763,2717.695475,1531.440475,488.6399089,0.678916297,0.30829003,0.678916297,1e-11
0.15,0.25,0.15,0.3,0.15,2571.447001,1858.214086,8.09e-06,8.42e-06,9.17e-06,22.86695465,12.12505638,0.547328232,0.547328232,17.81836071,12.06080375,0.55807024,0.55807024,0.587752224,0.587752224,0.488296866,0.488296866,0.314312339,0.314312339,0.062874103,0.062874103,0.0,0.0,0.0,0.0,23.21531734,12.13156437,2.204737733,2229.071231,1664.569105,2568.790483,1539.419858,377.4851533,0.652677162,0.0,0.652677162,2.71e-15
0.15,0.25,0.15,0.35,0.1,2687.23161,1900.412316,7.64e-06,8.02e-06,8.98e-06,30.60465709,12.42201457,0.654711375,0.654711375,26.7786111,12.29248199,0.704266603,0.704266603,0.729388457,0.729388457,0.632364811,0.632364811,0.463614234,0.463614234,0.224214973,0.224214973,0.0,0.0,0.0,0.0,30.65366298,12.4229092,2.166666667,2167.340703,1621.109229,2684.869283,1554.263658,411.5386407,0.767136643,0.0,0.767136643,1.48e-15
0.15,0.25,0.2,0.05,0.35,1868.95417,1581.408946,8.97e-06,9.23e-06,2.42e-05,1.919600616,8.742111776,0.200607933,0.361675314,1.839112386,8.548821068,0.25728083,0.381369849,0.08409486,0.08409486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292753176,8.903590346,2.436749769,1298.156202,872.4930856,1853.452325,1524.29295,37.94986793,0.509235696,0.0,0.509235696,2.882441804
0.15,0.25,0.2,0.1,0.3,2053.323441,1581.424867,9.04e-06,9.27e-06,2.2e-05,1.920593253,9.76352666,0.24017965,0.324985586,1.665672023,9.52881094,0.230363625,0.353184539,0.237242003,0.237242003,0.025981803,0.025981803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.851591142,9.907968563,2.391462307,1577.21716,1098.302284,2044.294924,1524.912424,46.47009387,0.508534503,0.0,0.508534503,1.45e-14
0.15,0.25,0.2,0.15,0.25,2205.229437,1587.807378,9.12e-06,9.29e-06,1.76e-05,2.212264374,10.83925672,0.282872387,0.282872387,1.641102415,10.58224801,0.328813894,0.328813894,0.357352348,0.357352348,0.164763571,0.164763571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49581437,10.98657662,2.347631814,1810.181893,1292.473636,2198.555946,1526.643446,94.6170414,0.533794308,0.0,0.533794308,1.6e-14
0.15,0.25,0.2,0.2,0.2,2341.734896,1733.942323,8.77e-06,9.04e-06,1.23e-05,10.05983671,11.1528804,0.404844651,0.404844651,5.968241898,11.08136881,0.405001203,0.405001203,0.484251235,0.484251235,0.303023983,0.303023983,0.073579228,0.073579228,0.0,0.0,0.0,0.0,0.0,0.0,11.77912677,11.19621969,2.305189094,1976.536709,1435.547535,2336.360782,1529.894532,221.2713869,0.590790047,0.0,0.590790047,1.75e-14
0.15,0.25,0.2,0.25,0.15,2470.116726,1814.292447,8.35e-06,8.71e-06,9.52e-06,19.52517829,11.38692716,0.545480263,0.545480263,14.14766426,11.34764369,0.546230836,0.546230836,0.60986101,0.60986101,0.449477039,0.449477039,0.22275642,0.22275642,0.0,0.0,0.0,0.0,0.0,0.0,20.23430171,11.40087828,2.264069264,2052.662947,1506.0586,2465.602189,1534.900939,347.0838051,0.678637692,0.0,0.678637692,1.07e-14
0.15,0.25,0.2,0.3,0.1,2593.866845,1867.287407,7.94e-06,8.35e-06,9.34e-06,27.0050464,11.74232458,0.643590592,0.643590592,22.98356806,11.58264342,0.701821152,0.701821152,0.744419285,0.744419285,0.616908008,0.616908008,0.390095121,0.390095121,0.100461526,0.100461526,0.0,0.0,0.0,0.0,27.22105119,11.74649577,2.224211424,2009.669208,1478.987665,2589.972913,1542.271663,470.6449039,0.786386241,0.0,0.786386241,4.68e-15
0.15,0.25,0.2,0.35,0.05,2714.700377,1903.363183,7.51e-06,8.01e-06,9.15e-06,34.75387109,12.03913216,0.685745815,0.784529874,30.88394238,11.82873219,0.857411165,0.857411165,0.887495134,0.887495134,0.828853245,0.828853245,0.607869445,0.607869445,0.297946754,0.297946754,0.0,0.0,0.0,0.0,34.78745144,12.04097346,2.185558354,1810.012135,1323.736212,2711.274326,1582.106826,465.8852135,0.898494829,0.0,0.898494829,2.31e-15
0.15,0.25,0.25,0.05,0.3,1893.758924,1576.643549,9.16e-06,9.36e-06,2.31e-05,1.817066033,8.954391891,0.177607631,0.300241018,1.761993686,8.74513742,0.170597811,0.321416407,0.146288915,0.146288915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988181017,9.159694127,2.459962756,1336.981359,898.5503339,1869.63526,1523.412135,40.22810497,0.550404666,0.0,0.550404666,2.725097694
0.15,0.25,0.25,0.1,0.25,2069.947128,1577.286764,9.22e-06,9.41e-06,2.1e-05,1.665499256,10.04100506,0.272233409,0.272259653,1.537409507,9.764835187,0.259177484,0.299126286,0.341284225,0.341284225,0.049849347,0.049849347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.786383616,10.1837281,2.413919414,1582.458461,1098.073125,2056.517208,1524.529083,62.47073382,0.573322639,0.0,0.573322639,4.32e-14
0.15,0.25,0.25,0.15,0.2,2222.027001,1683.938052,8.94e-06,9.25e-06,1.65e-05,7.325616356,10.48621104,0.362448644,0.362448644,3.979153141,10.45508674,0.34707789,0.34707789,0.490570364,0.490570364,0.222143053,0.222143053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05555217,10.44613774,2.369369369,1764.536075,1251.223545,2212.432569,1527.348819,173.5771598,0.627323313,0.0,0.627323313,3.39e-14
0.15,0.25,0.25,0.2,0.15,2361.546375,1769.238633,8.6e-06,8.99e-06,1.03e-05,15.79226151,10.76715074,0.497714825,0.497714825,10.98834753,10.70908931,0.501217056,0.501217056,0.63953785,0.63953785,0.399464527,0.399464527,0.108941912,0.108941912,0.0,0.0,0.0,0.0,0.0,0.0,17.32964576,10.72967385,2.326241135,1858.83808,1335.606209,2353.993148,1530.610648,300.7952362,0.708775176,0.0,0.708775176,3.47e-14
0.15,0.25,0.25,0.25,0.1,2494.155313,1829.473754,8.23e-06,8.66e-06,9.7e-06,23.68603972,11.08057768,0.620126412,0.620126412,19.45020018,10.91781202,0.6749371,0.6749371,0.765402642,0.765402642,0.595921603,0.595921603,0.296856185,0.296856185,0.0,0.0,0.0,0.0,0.0,0.0,24.10932015,11.08894915,2.284467714,1836.168056,1325.798728,2487.913209,1536.562584,451.0048586,0.805868863,0.0,0.805868863,1.38e-14
0.15,0.25,0.25,0.3,0.05,2622.588579,1874.071166,7.84e-06,8.36e-06,9.51e-06,30.82339566,11.39558331,0.719279081,0.7539791,27.65102082,11.12719974,0.85621344,0.85621344,0.902204353,0.902204353,0.831600787,0.831600787,0.542199497,0.542199497,0.162339029,0.162339029,0.0,0.0,0.0,0.0,30.98545446,11.40762226,2.243986254,1659.064008,1191.308682,2617.271256,1555.143756,647.7194079,0.906978948,0.0,0.906978948,5.85e-15
0.15,0.25,0.3,0.05,0.25,1929.081593,1567.036784,9.38e-06,9.51e-06,2.09e-05,1.606004616,9.192597516,0.197039867,0.240482576,1.593952555,8.958853921,0.181249303,0.265024496,0.232075081,0.232075081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.601394305,9.45152299,2.483568075,1337.028188,894.9464553,1896.256244,1523.937494,43.51668943,0.630840588,0.0,0.630840588,2.575992123
0.15,0.25,0.3,0.1,0.2,2095.799387,1628.996547,9.14e-06,9.44e-06,1.89e-05,4.740443122,9.885075396,0.290844642,0.290844642,2.524157271,9.821973902,0.283749197,0.283749197,0.467919173,0.467919173,0.10278253,0.10278253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940642914,9.811517024,2.436749769,1535.134485,1056.968886,2077.212733,1524.925858,120.6694703,0.672357186,0.0,0.672357186,7.64e-14
0.15,0.25,0.3,0.15,0.15,2247.065505,1734.665022,8.86e-06,9.23e-06,1.51e-05,12.54016379,10.15610256,0.438965909,0.438965909,8.541054322,10.07609448,0.447422559,0.447422559,0.644172187,0.644172187,0.32792545,0.32792545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32894613,10.12491691,2.391462307,1648.761944,1155.171274,2234.029603,1528.200853,253.2658982,0.739817277,0.0,0.739817277,4.97e-14
0.15,0.25,0.3,0.2,0.1,2388.974047,1787.910665,8.51e-06,8.95e-06,1e-05,20.57935335,10.43453199,0.583765826,0.583765826,16.39742866,10.26823024,0.635941023,0.635941023,0.794843947,0.794843947,0.563574418,0.563574418,0.175178932,0.175178932,0.0,0.0,0.0,0.0,0.0,0.0,21.24557568,10.44878884,2.347631814,1648.150107,1163.413355,2378.880948,1533.434698,415.2396351,0.824548278,0.0,0.824548278,3.78e-14
0.3,0.0,0.05,0.0,0.65,2003.56074,1897.048115,7.89e-06,8.47e-06,9.07e-06,1.499786837,6.886783199,1.0,1.0,1.504893782,6.836246806,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499597262,6.888417181,3.225385528,52.60285697,20.08908608,2003.650737,1547.523237,971.983599,0.984676461,0.005771608,0.984676461,4.47e-12
0.3,0.0,0.1,0.0,0.6,1970.888221,1810.128133,8.01e-06,8.61e-06,9.22e-06,1.498595348,6.873746539,1.0,1.0,1.503548141,6.822343193,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497093406,6.886909028,3.263788969,106.8002291,47.00238396,1970.978218,1534.850718,685.0269782,0.968989844,0.021437517,0.968989844,4.02e-12
0.3,0.0,0.15,0.0,0.55,1945.824209,1750.509426,8.12e-06,8.74e-06,1.07e-05,1.515618928,6.86026246,1.0,1.0,1.520535731,6.807999357,1.0,1.0,0.876785108,0.876785108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731495845,6.879323821,3.303030303,170.9727773,82.12746531,1945.914209,1530.754834,413.733236,0.949690342,0.041610623,0.949690342,3.14e-12
0.3,0.0,0.2,0.0,0.5,1928.817285,1709.92615,8.22e-06,8.86e-06,1.37e-05,1.705486769,6.844486572,0.809015048,1.0,1.557129755,6.793185613,1.0,1.0,0.622429647,0.622429647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129504742,6.867714727,3.343137255,239.274947,121.8444144,1928.907281,1529.600406,224.8408801,0.93210802,0.065267768,0.93210802,1.93e-12
0.3,0.0,0.25,0.0,0.45,1919.235086,1682.211585,8.32e-06,8.98e-06,1.6e-05,1.970671041,6.827986938,0.636268205,1.0,1.616223439,6.777869561,1.0,1.0,0.448400363,0.448400363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504281671,6.855125157,3.384138786,306.6106168,162.5357684,1919.325083,1529.623833,149.6004735,0.909449117,0.087069451,0.909449117,1.02e-12
0.3,0.0,0.3,0.0,0.4,1916.359119,1662.850601,8.43e-06,9.1e-06,1.73e-05,2.23258587,6.811821084,0.510808534,1.0,1.708400525,6.761955729,0.836639214,1.0,0.380334867,0.380334867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.864774453,6.842002132,3.426065163,368.3975678,200.7476161,1916.449118,1529.620368,117.4560995,0.888463534,0.107328506,0.888463534,5.67e-13
0.3,0.0,0.45,0.0,0.25,1946.385952,1634.939034,8.76e-06,9.48e-06,1.65e-05,3.048944807,6.763752229,0.780186186,1.0,2.357114816,6.710178172,0.911187123,1.0,0.549879387,0.549879387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927765702,6.799859545,3.55771725,478.4949173,268.7156456,1946.475947,1529.615322,116.7844828,0.762013897,0.233756799,0.762013897,2.49e-13
0.3,0.0,0.5,0.0,0.2,1969.860063,1642.022544,8.88e-06,9.62e-06,1.51e-05,3.340873366,6.747394407,0.865334768,1.0,2.625059096,6.692386175,1.0,1.0,0.674327654,0.674327654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.246488821,6.783468561,3.603674541,476.618111,266.1896249,1969.950062,1529.631312,143.1724699,0.819129791,0.177281202,0.819129791,2.3e-13
0.3,0.0,0.65,0.0,0.05,2085.469418,1911.636914,9.27e-06,1e-05,1.1e-05,6.970615885,6.692520659,1.0,1.0,7.043644503,6.632171685,1.0,1.0,1.0,1.0,0.665579238,0.665579238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.971054519,6.692189679,3.74829932,301.7839487,153.734097,2085.559416,1536.431916,1286.15155,0.966094896,0.02488895,0.966094896,1.67e-13
0.35,0.0,0.05,0.0,0.6,2057.255574,1916.343134,7.89e-06,8.46e-06,9.04e-06,1.210335296,6.976671803,1.0,1.0,1.213494017,6.925659872,1.0,1.0,1.0,1.0,0.149551559,0.149551559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210399309,6.975763744,3.303030303,68.58216716,27.83780665,2057.345569,1549.218069,978.4295057,0.98528535,0.00513316,0.98528535,3.22e-12
0.35,0.0,0.1,0.0,0.55,2033.701418,1835.727546,8e-06,8.59e-06,9.2e-06,1.230360116,6.964282142,1.0,1.0,1.233526075,6.912385479,1.0,1.0,1.0,1.0,0.030487419,0.030487419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229653764,6.974171342,3.343137255,125.6170438,57.27548591,2033.791417,1535.663917,720.2112205,0.970778352,0.019516874,0.970778352,2.76e-12
0.35,0.0,0.25,0.0,0.4,1993.790622,1713.724575,8.33e-06,8.97e-06,1.38e-05,1.634435536,6.921420769,0.507419839,1.0,1.399609573,6.869967758,1.0,1.0,0.651210575,0.651210575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041672651,6.944851565,3.468948035,315.6826733,168.2964499,1993.880618,1529.605618,179.3313344,0.91996894,0.076985768,0.91996894,8.44e-13
0.35,0.0,0.3,0.0,0.35,1990.561388,1695.249007,8.43e-06,9.1e-06,1.48e-05,1.845272152,6.906351339,0.620344123,1.0,1.506625892,6.854861406,1.0,1.0,0.591242784,0.591242784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325302353,6.932667394,3.512820513,369.0956182,201.2033824,1990.651387,1529.631387,143.5584847,0.905587913,0.090845663,0.905587913,5.25e-13
0.35,0.0,0.35,0.0,0.3,1992.824228,1683.681964,8.55e-06,9.23e-06,1.5e-05,2.05993167,6.891499195,0.725597789,1.0,1.656609156,6.839212968,1.0,1.0,0.607281344,0.607281344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.601233254,6.91996813,3.55771725,410.427965,226.7043666,1992.914224,1529.607349,133.501511,0.897184877,0.09903458,0.897184877,3.68e-13
0.0,0.2,0.5,0.15,0.15,2187.62432,1774.834872,9.33e-06,9.85e-06,1.08e-05,26.46082296,9.577981624,0.560199041,0.560199041,26.94623276,9.474165402,0.581823985,0.581823985,0.624716846,0.624716846,0.351233988,0.351233988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.40164207,9.59716065,2.444444444,1551.5792,1068.375967,2187.714314,1537.355564,472.754956,0.642981983,0.019623473,0.642981983,1.79e-14
0.0,0.2,0.5,0.2,0.1,2324.702899,1824.344096,8.96e-06,9.58e-06,1.06e-05,33.23681364,9.871651995,0.707210683,0.707210683,33.77187763,9.76652525,0.727219937,0.727219937,0.768346214,0.768346214,0.609399077,0.609399077,0.107511301,0.107511301,0.0,0.0,0.0,0.0,0.0,0.0,33.18310221,9.883311304,2.398907104,1453.283702,1000.926473,2324.792898,1538.103523,622.5463246,0.771737762,3.63e-05,0.771737762,6.84e-15
0.0,0.2,0.5,0.25,0.05,2463.92272,1868.777258,8.53e-06,9.25e-06,1.04e-05,39.53585409,10.16468702,0.854846141,0.854846141,40.37340911,10.0438096,0.87280409,0.87280409,0.912792896,0.912792896,0.860840853,0.860840853,0.464556979,0.464556979,0.0,0.0,0.0,0.0,0.0,0.0,39.46324549,10.17271843,2.35483871,1156.868646,780.8661554,2464.012718,1571.068343,1003.589485,0.896075895,0.0,0.896075895,2.76e-15
0.0,0.2,0.55,0.05,0.2,1975.871278,1680.652958,9.79e-06,1.02e-05,2.03e-05,18.43718837,8.450488563,0.418051197,0.418051197,19.60329321,8.321777237,0.448499129,0.448499129,0.479437266,0.479437266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01282271,8.497035644,2.565217391,1239.2779,808.4695442,1975.961274,1531.463149,395.9385001,0.540057248,0.042826621,0.540057248,5.69e-14
0.0,0.2,0.55,0.1,0.15,2104.649333,1727.579974,9.53e-06,1.01e-05,1.71e-05,25.23726814,8.790859891,0.564666321,0.564666321,26.2144082,8.666669323,0.593126468,0.593126468,0.658448754,0.658448754,0.236367379,0.236367379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9608023,8.822707462,2.515669516,1314.344946,874.2438184,2104.739332,1529.336832,466.928991,0.655958063,0.025113353,0.655958063,2.28e-14
0.0,0.2,0.55,0.15,0.1,2237.955249,1777.832137,9.19e-06,9.84e-06,1.09e-05,31.81876039,9.11646924,0.710819462,0.710819462,32.78256708,8.991995215,0.736950605,0.736950605,0.788743682,0.788743682,0.555503062,0.555503062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.59177574,9.138884054,2.467787115,1245.519876,831.0472049,2238.045245,1532.005245,596.009996,0.7918737,0.0,0.7918737,1.68e-14
0.0,0.2,0.55,0.2,0.05,2375.192355,1826.225844,8.79e-06,9.55e-06,1.08e-05,38.05686097,9.435594685,0.857428662,0.857428662,39.22131797,9.299715345,0.880852051,0.880852051,0.92985044,0.92985044,0.843727259,0.843727259,0.309993515,0.309993515,0.0,0.0,0.0,0.0,0.0,0.0,37.83845912,9.453702458,2.421487603,983.5098704,642.5200717,2375.282353,1538.134853,1041.529677,0.898740206,4.15e-05,0.898740206,6.62e-15
0.0,0.2,0.6,0.05,0.15,2033.048396,1682.482173,9.73e-06,1.03e-05,1.79e-05,24.17751401,7.993321909,0.57068741,0.57068741,25.67675102,7.847981092,0.607796275,0.607796275,0.635916786,0.635916786,0.043360819,0.043360819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56647637,8.041865536,2.590643275,1069.475108,680.8353681,2033.138394,1530.883394,426.2740146,0.673603376,0.033107725,0.673603376,6.59e-14
0.0,0.2,0.6,0.1,0.1,2160.549873,1730.577349,9.42e-06,1.01e-05,1.48e-05,30.5773612,8.349026761,0.715857523,0.715857523,31.98124057,8.204412047,0.749788843,0.749788843,0.807441192,0.807441192,0.475908601,0.475908601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.08452264,8.385891607,2.540229885,1032.912322,662.6957071,2160.63987,1530.950495,548.5386183,0.80388427,0.0,0.80388427,2.87e-14
0.0,0.2,0.6,0.15,0.05,2293.866076,1780.904171,9.05e-06,9.84e-06,1.11e-05,36.72553478,8.694446615,0.861211277,0.861211277,38.22404248,8.542445819,0.891579689,0.891579689,0.95237419,0.95237419,0.818719397,0.818719397,0.080677744,0.080677744,0.0,0.0,0.0,0.0,0.0,0.0,36.2821522,8.725291408,2.491525424,809.5851367,508.2165101,2293.956071,1530.031696,1089.958682,0.908451095,0.0,0.908451095,1.57e-14
0.0,0.2,0.65,0.05,0.1,2093.797019,1684.409294,9.65e-06,1.04e-05,1.54e-05,29.4970874,7.569618884,0.722713097,0.722713097,31.36149667,7.404717983,0.766609836,0.766609836,0.796910254,0.796910254,0.349814749,0.349814749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65049369,7.624181425,2.616519174,818.6346447,499.6545131,2093.887019,1534.600144,477.8436588,0.798080451,0.022179906,0.798080451,7.3e-14
0.0,0.2,0.65,0.1,0.05,2221.625895,1733.715037,9.3e-06,1.01e-05,1.22e-05,35.5340014,7.941020723,0.866612957,0.866612957,37.38370842,7.772021442,0.905871369,0.905871369,0.961423693,0.961423693,0.781955539,0.781955539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79890033,7.987349971,2.565217391,638.5915371,381.3868295,2221.715891,1531.930891,1159.994381,0.914069071,0.0,0.914069071,3.4e-14
0.0,0.2,0.7,0.05,0.05,2159.343534,1686.443327,9.56e-06,1.04e-05,1.25e-05,34.47736949,7.175362317,0.874122808,0.874122808,36.70532119,6.988815356,0.924871982,0.924871982,0.960869457,0.960869457,0.72632344,0.72632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38666912,7.239414974,2.642857143,474.7204422,265.8775559,2159.433532,1535.987282,1255.678133,0.910616788,0.010453672,0.910616788,7.83e-14
0.0,0.25,0.05,0.05,0.65,1915.754955,1614.866822,7.82e-06,9.01e-06,2.04e-05,17.49096058,7.93247808,0.498270583,0.498270583,19.31226642,7.841454449,0.520967608,0.520967608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86051035,7.976348834,2.243986254,870.5253055,558.9019982,1915.486205,1564.657455,45.71345055,0.534895105,0.0,0.534895105,1.29e-10
0.0,0.25,0.05,0.1,0.6,2071.274472,1636.349404,8.06e-06,9.13e-06,1.87e-05,15.47450694,8.817886923,0.417239404,0.417239404,17.04253435,8.728367827,0.433103517,0.433103517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16098776,8.858952348,2.204737733,1220.080741,832.0131657,2070.45927,1564.853645,46.41426318,0.448489058,0.0,0.448489058,1.43e-10
0.0,0.25,0.05,0.15,0.55,2171.170762,1654.211958,8.34e-06,9.26e-06,1.72e-05,13.24395309,9.803433416,0.337241773,0.337241773,14.55023031,9.71497353,0.347955438,0.347955438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21447543,9.842672258,2.166666667,1576.361365,1121.494572,2169.827658,1564.572658,46.1978038,0.362236133,0.0,0.362236133,1.51e-10
