trial_id,neurons_encoder,latent_dim,neurons_decoder
522,"[88, 176, 352, 704, 1408]",2792,[1408]
523,"[244, 488, 976, 1952, 3904]",6136,[3904]
524,"[244, 488, 976, 1952, 3904]",6216,[3904]
525,"[36, 72]",111,"[72, 36, 18]"
526,"[52, 104]",128,"[104, 52, 26]"
527,"[36, 72]",111,"[72, 36, 18]"
528,"[52, 104, 208]",360,"[208, 104, 52]"
529,"[44, 88, 176]",232,"[176, 88]"
530,"[16, 32, 64]",102,"[64, 32]"
531,"[256, 512, 1024]",1800,"[1024, 512]"
532,"[48, 96, 192]",328,"[192, 96]"
533,"[44, 88, 176]",296,"[176, 88]"
534,"[44, 88, 176]",280,"[176, 88]"
535,"[44, 88, 176]",280,"[176, 88]"
536,"[44, 88, 176]",200,"[176, 88]"
537,"[40, 80, 160, 320, 640]",1464,"[640, 320]"
538,"[96, 192, 384, 768, 1536]",1560,"[1536, 768]"
539,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384]"
540,"[28, 56, 112, 224, 448]",520,"[448, 224, 112]"
541,"[64, 128, 256, 512, 1024]",1336,"[1024, 512, 256]"
542,"[64, 128, 256, 512, 1024]",1048,"[1024, 512]"
543,"[52, 104, 208, 416, 832]",1448,"[832, 416, 208, 104]"
544,"[96, 192, 384, 768, 1536]",2552,"[1536, 768, 384, 192]"
545,"[52, 104, 208, 416, 832]",1480,"[832, 416, 208, 104]"
546,"[232, 464, 928, 1856, 3712]",3736,"[3712, 1856, 928]"
547,"[48, 96, 192, 384, 768]",1432,"[768, 384, 192]"
548,"[32, 64, 128, 256, 512]",1256,"[512, 256, 128]"
549,"[32, 64, 128, 256, 512]",1256,"[512, 256, 128]"
550,"[232, 464, 928, 1856, 3712]",3736,"[3712, 1856, 928]"
551,"[36, 72, 144, 288, 576]",600,"[576, 288, 144]"
552,"[36, 72, 144, 288, 576]",600,"[576, 288, 144]"
553,"[36, 72, 144, 288, 576]",600,"[576, 288, 144]"
554,[232],544,"[232, 116, 58]"
555,[164],348,"[164, 82, 41]"
556,[56],77,"[56, 28, 14]"
557,"[88, 176, 352, 704, 1408]",1448,"[1408, 704, 352]"
558,"[56, 112, 224, 448, 896]",1544,"[896, 448, 224]"
559,"[192, 384, 768, 1536, 3072]",3096,"[3072, 1536]"
560,"[92, 184, 368, 736, 1472]",1496,"[1472, 736]"
561,"[48, 96, 192, 384, 768]",1496,"[768, 384]"
562,"[48, 96, 192, 384, 768]",792,"[768, 384]"
563,"[40, 80, 160, 320, 640]",664,"[640, 320]"
564,"[40, 80, 160, 320, 640]",664,"[640, 320]"
565,"[132, 264, 528, 1056, 2112]",2136,"[2112, 1056]"
566,"[24, 48, 96, 192, 384]",536,"[384, 192]"
567,"[52, 104, 208, 416, 832]",1560,"[832, 416]"
568,"[24, 48, 96, 192, 384]",536,"[384, 192]"
569,"[48, 96, 192, 384, 768]",1576,[768]
570,[52],73,[52]
571,"[72, 144, 288, 576, 1152]",1416,[1152]
572,[52],89,[52]
573,"[48, 96, 192, 384, 768]",1416,[768]
574,"[44, 88, 176, 352]",568,[352]
575,"[72, 144, 288, 576]",1400,"[576, 288]"
576,"[44, 88, 176, 352]",568,"[352, 176, 88, 44, 22]"
577,"[44, 88, 176, 352]",568,"[352, 176, 88, 44, 22]"
578,"[40, 80, 160, 320]",552,"[320, 160]"
579,"[8, 16, 32, 64]",134,"[64, 32, 16]"
580,"[56, 112]",168,"[112, 56, 28]"
581,"[8, 16]",17,"[16, 8, 8]"
582,"[56, 112]",232,"[112, 56]"
583,"[176, 352]",552,"[352, 176]"
584,"[56, 112]",168,"[112, 56]"
585,"[56, 112]",264,"[112, 56]"
586,"[60, 120, 240, 480, 960]",984,"[960, 480]"
587,"[60, 120, 240]",456,"[240, 120]"
588,"[60, 120, 240]",488,"[240, 120]"
589,"[32, 64, 128]",200,"[128, 64]"
590,"[64, 128, 256]",488,"[256, 128]"
591,"[36, 72, 144]",328,"[144, 72]"
592,"[128, 256, 512, 1024, 2048]",2072,"[2048, 1024]"
593,"[224, 448, 896, 1792, 3584]",3608,"[3584, 1792]"
594,"[40, 80, 160, 320, 640]",664,"[640, 320]"
595,"[40, 80, 160, 320, 640]",664,"[640, 320]"
596,"[52, 104, 208, 416, 832]",856,"[832, 416]"
597,"[48, 96, 192, 384, 768]",792,"[768, 384]"
598,[32],51,"[32, 16]"
599,"[148, 296, 592, 1184, 2368]",2392,"[2368, 1184]"
