number,values_0,values_1,values_2,values_3,values_4,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_r2_feature_3,user_attrs_r2_feature_4,user_attrs_r2_feature_5,user_attrs_relative_deterioration,state
349,0.47612265925752584,0.38341283108688007,0.009244243345796432,0.0998091459284528,0.159892988233304,2025-01-09 15:47:23.063813,2025-01-09 15:47:28.244851,0 days 00:00:05.181038,0.05251006206342615,40,0.30000000000000004,120,100,4.6810299010388255e-05,144,0.0032624470198484037,1,1,adam,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120]}",120,[120],[120],[0.47612265925752584],[0.38341283108688007],[0.009244243345796432],[0.0998091459284528],[0.159892988233304],-0.5777389592471236,COMPLETE
350,0.3639597362455672,0.32681550269265347,-0.07015493863607225,0.24172003789559326,0.15705237422080365,2025-01-09 15:47:23.319431,2025-01-09 15:47:28.731652,0 days 00:00:05.412221,0.08219401281501929,40,0.30000000000000004,148,100,4.548229482891722e-05,156,0.0014553973853471942,1,1,adam,"{'neurons_per_layer_encoder': [148], 'neurons_per_layer_decoder': [148]}",148,[148],[148],[0.3639597362455672],[0.32681550269265347],[-0.07015493863607225],[0.24172003789559326],[0.15705237422080365],-0.294268443519789,COMPLETE
351,0.23001263130497884,0.45758282208888745,-0.01908248196818141,-0.2041488633570745,0.47367068944741375,2025-01-09 15:47:23.885058,2025-01-09 15:47:29.702081,0 days 00:00:05.817023,0.042860181332375874,32,0.30000000000000004,220,100,4.591635538501664e-05,388,0.0032596411942409746,1,1,adam,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[0.23001263130497884],[0.45758282208888745],[-0.01908248196818141],[-0.2041488633570745],[0.47367068944741375],-0.2097059874296262,COMPLETE
352,0.5337149026211663,0.4251890532400544,-0.010999941791066004,0.10042542022094303,0.18320312025853236,2025-01-09 15:47:24.395965,2025-01-09 15:47:30.351165,0 days 00:00:05.955200,0.03938124329157213,32,0.30000000000000004,236,100,7.688051105275408e-05,388,0.0014230117731875694,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[0.5337149026211663],[0.4251890532400544],[-0.010999941791066004],[0.10042542022094303],[0.18320312025853236],0.1129183845821432,COMPLETE
353,0.6104118969617691,0.46462334809805816,-0.005451795616425725,0.476633872599724,0.4218746459740179,2025-01-09 15:47:25.822540,2025-01-09 15:47:31.538194,0 days 00:00:05.715654,0.083751249925863,32,0.30000000000000004,220,100,7.884392836077189e-05,420,0.0030785374467480206,1,1,adam,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[0.6104118969617691],[0.46462334809805816],[-0.005451795616425725],[0.476633872599724],[0.4218746459740179],-0.05387552829096795,COMPLETE
354,0.5239451775682535,0.2597789058313753,-0.13738248188196445,-0.15328265613771608,0.44945605032022073,2025-01-09 15:47:28.251607,2025-01-09 15:47:33.505056,0 days 00:00:05.253449,0.01875438555136844,32,0.30000000000000004,128,100,0.0007037520698717975,136,0.00161105797069082,1,1,adam,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128]}",128,[128],[128],[0.5239451775682535],[0.2597789058313753],[-0.13738248188196445],[-0.15328265613771608],[0.44945605032022073],0.06635060430303996,COMPLETE
355,0.695836694761063,0.30583152152239856,-0.25200137049120475,0.06452699488586344,0.4185195062181808,2025-01-09 15:47:28.737896,2025-01-09 15:47:35.824004,0 days 00:00:07.086108,0.08391342085842375,32,0.30000000000000004,232,100,4.60392881438739e-06,336,0.0015928410172566417,3,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232, 116, 58]}",232,"[232, 116, 58]",[232],[0.695836694761063],[0.30583152152239856],[-0.25200137049120475],[0.06452699488586344],[0.4185195062181808],-0.4310744485922753,COMPLETE
356,0.5550591386282278,0.421311626095068,-0.03897756848237255,0.09798107600414085,0.32598185821892933,2025-01-09 15:47:30.356966,2025-01-09 15:47:36.539943,0 days 00:00:06.182977,0.08336441174134347,32,0.30000000000000004,224,100,6.348877529827655e-05,424,0.00343942671731632,1,1,adam,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224]}",224,[224],[224],[0.5550591386282278],[0.421311626095068],[-0.03897756848237255],[0.09798107600414085],[0.32598185821892933],-0.2569272594094452,COMPLETE
357,0.4121729423752256,0.35488793868593527,-0.05239531300750233,-0.3100928261127269,0.40521751132454664,2025-01-09 15:47:31.544681,2025-01-09 15:47:37.415055,0 days 00:00:05.870374,0.08555402337139013,32,0.30000000000000004,256,100,5.9600553314185206e-05,392,0.0034801763951008463,1,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256]}",256,[256],[256],[0.4121729423752256],[0.35488793868593527],[-0.05239531300750233],[-0.3100928261127269],[0.40521751132454664],-0.27703346227070363,COMPLETE
358,0.5655999997091663,0.4446774770463593,-0.051459435493316885,0.19726398730899408,0.23449163964690412,2025-01-09 15:47:33.512188,2025-01-09 15:47:39.154472,0 days 00:00:05.642284,0.0865721662398863,32,0.30000000000000004,216,100,7.538113227436707e-05,448,0.0031631179884759075,1,1,adam,"{'neurons_per_layer_encoder': [216], 'neurons_per_layer_decoder': [216]}",216,[216],[216],[0.5655999997091663],[0.4446774770463593],[-0.051459435493316885],[0.19726398730899408],[0.23449163964690412],-0.24732231966290374,COMPLETE
359,-0.047576633258563206,0.3758875205967559,0.11113397571050898,0.04421875699288702,-0.05932275875359694,2025-01-09 15:47:39.159680,2025-01-09 15:47:44.013324,0 days 00:00:04.853644,0.09185784775307143,32,0.30000000000000004,168,100,8.912276928323393e-05,368,0.00392934893000892,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[-0.047576633258563206],[0.3758875205967559],[0.11113397571050898],[0.04421875699288702],[-0.05932275875359694],-0.2759355728617538,COMPLETE
360,0.7263625762976256,0.31203405361032166,-0.3247140980085479,0.02645182037138849,0.29751717457646076,2025-01-09 16:37:42.780089,2025-01-09 16:37:48.306454,0 days 00:00:05.526365,0.04426003549250968,32,0.30000000000000004,192,100,8.232134284417773e-05,424,0.0030352727856944282,1,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[0.7263625762976256],[0.31203405361032166],[-0.3247140980085479],[0.02645182037138849],[0.29751717457646076],-0.5177551681143345,COMPLETE
361,0.3386415141851933,0.27836443797113575,-0.018177299552591508,0.20803808738384633,0.14275936674964873,2025-01-09 16:37:42.782290,2025-01-09 16:37:48.350165,0 days 00:00:05.567875,0.044292881163640746,32,0.30000000000000004,220,100,8.029263688162445e-05,388,0.0031286070164407774,1,1,adam,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[0.3386415141851933],[0.27836443797113575],[-0.018177299552591508],[0.20803808738384633],[0.14275936674964873],-0.3430515478342049,COMPLETE
362,0.16378052761067796,0.45454412907461306,0.03032971809475682,-0.39933621511237294,0.22799780054496,2025-01-09 16:37:42.782411,2025-01-09 16:37:48.250677,0 days 00:00:05.468266,0.04414039905968545,32,0.30000000000000004,196,100,7.587164424965013e-05,396,0.0031665466466538473,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.16378052761067796],[0.45454412907461306],[0.03032971809475682],[-0.39933621511237294],[0.22799780054496],-0.2476270971154569,COMPLETE
363,0.5339776703202965,0.3974700853817872,0.13986336875615213,0.4761582810126842,0.2159741119708194,2025-01-09 16:37:42.780053,2025-01-09 16:37:48.295195,0 days 00:00:05.515142,0.09079904216371543,32,0.30000000000000004,212,100,5.438018445642848e-05,396,0.0032401486919609655,1,1,adam,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[0.5339776703202965],[0.3974700853817872],[0.13986336875615213],[0.4761582810126842],[0.2159741119708194],-0.10637056350055941,COMPLETE
364,0.5620751642551378,0.2624810670216172,-0.016049243460444673,0.387206710128442,0.34306852268476884,2025-01-09 16:37:42.781230,2025-01-09 16:37:48.466113,0 days 00:00:05.684883,0.02657944598457342,32,0.30000000000000004,220,100,7.603260378426645e-05,420,0.003161342847297988,1,1,adam,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[0.5620751642551378],[0.2624810670216172],[-0.016049243460444673],[0.387206710128442],[0.34306852268476884],-0.21596250628627106,COMPLETE
365,0.23513696728572298,0.3504513804366195,0.11551859937152986,0.3077559558376164,0.36838737134440536,2025-01-09 16:37:42.780181,2025-01-09 16:37:48.288923,0 days 00:00:05.508742,0.09089521517358154,32,0.30000000000000004,192,100,5.3774836611743e-05,376,0.0033577210924135414,1,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[0.23513696728572298],[0.3504513804366195],[0.11551859937152986],[0.3077559558376164],[0.36838737134440536],-0.19002348777948086,COMPLETE
366,-0.02163077403340652,0.4717564540394993,-0.005108086628907049,-1.140220285308018,0.25296238548596717,2025-01-09 16:37:48.262757,2025-01-09 16:37:53.672852,0 days 00:00:05.410095,0.08098578319644827,32,0.30000000000000004,208,100,7.593939359582769e-05,424,0.004056575157855966,1,1,adam,"{'neurons_per_layer_encoder': [208], 'neurons_per_layer_decoder': [208]}",208,[208],[208],[-0.02163077403340652],[0.4717564540394993],[-0.005108086628907049],[-1.140220285308018],[0.25296238548596717],-0.3344244172686875,COMPLETE
367,-0.2139888348341994,-0.3543682042363496,0.1593817806224841,-8.768382961627884,-0.6299543292882606,2025-01-09 16:37:48.299570,2025-01-09 16:37:53.999892,0 days 00:00:05.700322,0.08974337568951822,32,0.30000000000000004,220,100,7.867579775091093e-05,388,0.0037446920518857067,1,1,adadelta,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[-0.2139888348341994],[-0.3543682042363496],[0.1593817806224841],[-8.768382961627884],[-0.6299543292882606],0.4655981359157285,COMPLETE
368,-3.998945180205152,0.02755410803436098,-0.08314647097188455,-6.345614251117437,-0.7282846472359867,2025-01-09 16:37:48.308463,2025-01-09 16:37:53.590019,0 days 00:00:05.281556,0.09242167697384941,128,0.30000000000000004,212,100,5.80276089540873e-05,380,0.003996994585077868,1,1,adadelta,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[-3.998945180205152],[0.02755410803436098],[-0.08314647097188455],[-6.345614251117437],[-0.7282846472359867],0.39396639719414955,COMPLETE
369,-4.179256728416007,0.007628496362559578,-0.08533080347045963,-22.73999244128138,-0.07751059969173157,2025-01-09 16:37:48.315705,2025-01-09 16:37:52.333915,0 days 00:00:04.018210,0.09093289403651995,104,0.30000000000000004,220,100,7.882798307158999e-05,452,0.003934233932618188,1,1,adadelta,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[-4.179256728416007],[0.007628496362559578],[-0.08533080347045963],[-22.73999244128138],[-0.07751059969173157],0.5459784353458388,COMPLETE
370,-2.5230132786294908,-0.0599215433079241,-0.10601560801164389,-20.44236659318215,-0.22446136563212327,2025-01-09 16:37:48.357246,2025-01-09 16:37:52.272878,0 days 00:00:03.915632,0.08844058324695085,80,0.30000000000000004,208,100,7.963355820633073e-05,408,0.003818406116807225,1,1,adadelta,"{'neurons_per_layer_encoder': [208], 'neurons_per_layer_decoder': [208]}",208,[208],[208],[-2.5230132786294908],[-0.0599215433079241],[-0.10601560801164389],[-20.44236659318215],[-0.22446136563212327],0.42969402403650425,COMPLETE
371,-3.3736910462285765,0.06781175909258264,-0.010864667542293205,-19.879326696949875,-0.07775577674025858,2025-01-09 16:37:48.473110,2025-01-09 16:37:52.442154,0 days 00:00:03.969044,0.08967400156000231,80,0.30000000000000004,224,100,6.05373035773325e-05,440,0.0039029124759696427,1,1,adadelta,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224]}",224,[224],[224],[-3.3736910462285765],[0.06781175909258264],[-0.010864667542293205],[-19.879326696949875],[-0.07775577674025858],0.4612274546723792,COMPLETE
372,-1.9667742740335457,-0.09752806791190172,-0.13523413513140214,-4.314160098732127,-0.20666843715570016,2025-01-09 16:37:52.279593,2025-01-09 16:37:57.414235,0 days 00:00:05.134642,0.09111440605440559,128,0.30000000000000004,212,100,5.57804431308532e-05,380,0.003829584171557892,1,1,adadelta,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[-1.9667742740335457],[-0.09752806791190172],[-0.13523413513140214],[-4.314160098732127],[-0.20666843715570016],0.5084182785892787,COMPLETE
373,-3.6613578381540224,-0.006839222606486839,-0.16669962907414404,-17.62872119099265,-0.1286015038220636,2025-01-09 16:37:52.341504,2025-01-09 16:37:55.835645,0 days 00:00:03.494141,0.11405292656898466,88,0.30000000000000004,212,100,5.620856166462691e-05,380,0.00393763494609949,1,1,sgd,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[-3.6613578381540224],[-0.006839222606486839],[-0.16669962907414404],[-17.62872119099265],[-0.1286015038220636],0.4538159023084718,COMPLETE
374,-3.1057148606427756,-0.08980098086538879,-0.015374016648763478,-20.11590890512898,-0.2986700869786252,2025-01-09 16:37:52.448109,2025-01-09 16:37:55.828485,0 days 00:00:03.380376,0.10600674513948324,128,0.30000000000000004,208,100,5.4664626022740446e-05,376,0.00342330673876848,1,1,sgd,"{'neurons_per_layer_encoder': [208], 'neurons_per_layer_decoder': [208]}",208,[208],[208],[-3.1057148606427756],[-0.08980098086538879],[-0.015374016648763478],[-20.11590890512898],[-0.2986700869786252],0.370111808017331,COMPLETE
375,-0.7876663472915435,-0.07583919180613186,-0.5849322469817493,-10.918287025809748,-0.1350710137077813,2025-01-09 16:37:53.597613,2025-01-09 16:37:58.208571,0 days 00:00:04.610958,0.10587509276329454,88,0.30000000000000004,212,100,5.442877163546443e-05,396,0.0007105336933910883,1,1,sgd,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[-0.7876663472915435],[-0.07583919180613186],[-0.5849322469817493],[-10.918287025809748],[-0.1350710137077813],0.47734393876070474,COMPLETE
376,-6.431865836265729,-0.0074187265791159085,-0.12383915576306359,-22.675382207563846,-0.2548871559115238,2025-01-09 16:37:53.680972,2025-01-09 16:37:57.025717,0 days 00:00:03.344745,0.10007435111430407,96,0.30000000000000004,212,100,9.701249786273819e-05,380,0.0034697595728950953,1,1,sgd,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[-6.431865836265729],[-0.0074187265791159085],[-0.12383915576306359],[-22.675382207563846],[-0.2548871559115238],0.4510180557152091,COMPLETE
377,0.3154897716535686,0.3559375170581749,0.009088798932993303,0.4670555773599847,0.19723975135280236,2025-01-09 16:37:54.007042,2025-01-09 16:37:59.029823,0 days 00:00:05.022781,0.10480296418796824,32,0.30000000000000004,212,100,4.960722453806486e-05,348,0.002726345216869907,1,1,adam,"{'neurons_per_layer_encoder': [212], 'neurons_per_layer_decoder': [212]}",212,[212],[212],[0.3154897716535686],[0.3559375170581749],[0.009088798932993303],[0.4670555773599847],[0.19723975135280236],-0.19727772250501488,COMPLETE
378,0.6178230576453242,0.3404344279247854,-0.194379675274303,-0.34761715146093497,0.5186950357510318,2025-01-09 16:37:55.837454,2025-01-09 16:38:00.933811,0 days 00:00:05.096357,0.0997615354423035,32,0.30000000000000004,216,100,4.9829920715826436e-05,400,0.002694514326870913,1,1,adam,"{'neurons_per_layer_encoder': [216], 'neurons_per_layer_decoder': [216]}",216,[216],[216],[0.6178230576453242],[0.3404344279247854],[-0.194379675274303],[-0.34761715146093497],[0.5186950357510318],-0.2136400135401496,COMPLETE
379,0.4124552260989707,0.4406638886048111,0.07100745009868858,0.2855318208477722,0.13622318895911578,2025-01-09 16:37:55.843568,2025-01-09 16:38:00.881053,0 days 00:00:05.037485,0.0799955966208657,32,0.30000000000000004,200,100,4.9492887652606264e-05,352,0.0027363429463593183,1,1,adam,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[0.4124552260989707],[0.4406638886048111],[0.07100745009868858],[0.2855318208477722],[0.13622318895911578],-0.22470879026709006,COMPLETE
380,0.6090503892134488,0.38883744616395777,0.01070094668116095,0.48355260227040564,0.22410196357425882,2025-01-09 16:37:57.032244,2025-01-09 16:38:02.140529,0 days 00:00:05.108285,0.08112542161085594,32,0.30000000000000004,216,100,4.917385057585559e-05,400,0.0026849671443188827,1,1,adam,"{'neurons_per_layer_encoder': [216], 'neurons_per_layer_decoder': [216]}",216,[216],[216],[0.6090503892134488],[0.38883744616395777],[0.01070094668116095],[0.48355260227040564],[0.22410196357425882],-0.14374919817613832,COMPLETE
381,0.5141810641312915,0.48007115867199257,-0.008666693711145923,0.4608627856139359,0.29257521118208274,2025-01-09 16:37:57.421525,2025-01-09 16:38:02.591178,0 days 00:00:05.169653,0.08452744172736727,32,0.30000000000000004,224,100,4.361310896469101e-05,360,0.0027274067219923257,1,1,adam,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224]}",224,[224],[224],[0.5141810641312915],[0.48007115867199257],[-0.008666693711145923],[0.4608627856139359],[0.29257521118208274],-0.10505840023114042,COMPLETE
382,0.577824864299008,0.2671196633598203,-0.07561191158552405,0.25298536307957453,0.11970081154932588,2025-01-09 16:37:58.216239,2025-01-09 16:38:03.386788,0 days 00:00:05.170549,0.08161455787044068,32,0.30000000000000004,200,100,4.699085218227449e-05,400,0.002714602630502453,1,1,adam,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[0.577824864299008],[0.2671196633598203],[-0.07561191158552405],[0.25298536307957453],[0.11970081154932588],-0.3400046114322444,COMPLETE
383,0.3233856538881672,0.4963260299580279,0.20839143578611352,0.24781416661205846,0.04595067139485953,2025-01-09 16:37:59.036508,2025-01-09 16:38:04.261386,0 days 00:00:05.224878,0.021459767949823644,32,0.30000000000000004,200,100,4.347647209834895e-05,368,0.0024316627631721065,1,1,adam,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[0.3233856538881672],[0.4963260299580279],[0.20839143578611352],[0.24781416661205846],[0.04595067139485953],-0.08641146927145715,COMPLETE
384,0.44244850135673086,0.46982471571067774,0.05418663548021607,0.17939771422361805,0.19903660294018932,2025-01-09 16:38:00.887688,2025-01-09 16:38:06.172669,0 days 00:00:05.284981,0.027780023371042455,32,0.30000000000000004,220,100,4.142244304841041e-05,324,0.0024124668027853684,1,1,adam,"{'neurons_per_layer_encoder': [220], 'neurons_per_layer_decoder': [220]}",220,[220],[220],[0.44244850135673086],[0.46982471571067774],[0.05418663548021607],[0.17939771422361805],[0.19903660294018932],-0.13383046495678055,COMPLETE
